CPT,LOCALITY,YEAR,NON_FAC_LC,OCSF_STANDARD_FEE
11982,99,2024,121.7,440.0
12001,99,2024,101.98,550.0
12002,99,2024,124.3,660.0
12004,99,2024,145.78,676.0
12005,99,2024,194.51,880.0
12006,99,2024,224.8,1045.0
12007,99,2024,256.39,1210.0
12020,99,2024,322.56,871.0
12021,99,2024,192.95,508.0
12031,99,2024,279.56,593.0
12032,99,2024,323.5,673.0
12034,99,2024,358.39,821.0
12035,99,2024,420.01,547.0
12036,99,2024,472.2,812.0
12037,99,2024,532.37,915.0
12041,99,2024,280.65,825.0
12042,99,2024,331.35,880.0
12044,99,2024,409.05,880.0
12055,99,2024,542.56,1320.0
13101,99,2024,422.82,1386.0
13120,99,2024,379.12,480.0
13121,99,2024,453.93,1210.0
13122,99,2024,137.26,402.0
13131,99,2024,415.21,1079.0
13132,99,2024,503.66,1650.0
13133,99,2024,182.63,407.0
14000,99,2024,692.78,1038.0
14001,99,2024,887.62,1416.0
14020,99,2024,761.96,1112.0
14021,99,2024,941.2,1610.0
14040,99,2024,823.74,2052.0
14041,99,2024,1000.33,1893.0
14301,99,2024,1180.97,2796.0
15002,99,2024,372.71,654.0
15004,99,2024,423.89,1087.0
15050,99,2024,635.55,659.0
15100,99,2024,951.83,1573.0
15101,99,2024,201.1,454.0
15115,99,2024,889.33,2750.0
15120,99,2024,924.49,1810.0
15121,99,2024,223.97,628.0
15200,99,2024,917.14,1054.0
15201,99,2024,150.9,509.0
15220,99,2024,833.88,1151.0
15221,99,2024,138.92,653.0
15240,99,2024,1007.82,2274.0
15241,99,2024,188.79,854.0
15271,99,2024,165.76,432.0
15275,99,2024,170.69,770.0
15277,99,2024,371.89,1320.0
15574,99,2024,967.06,4400.0
15600,99,2024,360.84,987.0
15610,99,2024,394.26,978.0
15620,99,2024,481.32,1243.0
15650,99,2024,586.73,1980.0
15740,99,2024,1104.63,1950.0
15837,99,2024,947.96,1859.0
15851,99,2024,62.81,140.0
16000,99,2024,86.67,405.0
16020,99,2024,92.39,385.0
16025,99,2024,171.39,493.0
17110,99,2024,120.12,201.0
17250,99,2024,92.19,330.0
20102,99,2024,655.93,588.0
20103,99,2024,611.16,1925.0
20205,99,2024,330.57,464.0
20220,99,2024,243.57,453.0
20225,99,2024,397.11,2135.0
20520,99,2024,234.64,770.0
20525,99,2024,497.25,1389.0
20526,99,2024,90.09,220.0
20527,99,2024,96.07,385.0
20550,99,2024,63.03,216.0
20551,99,2024,62.5,192.0
20552,99,2024,56.98,148.0
20553,99,2024,65.58,165.0
20600,99,2024,58.54,198.0
20604,99,2024,88.98,330.0
20605,99,2024,59.96,209.0
20606,99,2024,97.31,374.0
20610,99,2024,71.22,236.0
20611,99,2024,107.49,440.0
20612,99,2024,70.45,192.0
20615,99,2024,273.41,770.0
20650,99,2024,251.7,944.0
20670,99,2024,374.17,1148.0
20680,99,2024,652.4,1298.0
20694,99,2024,472.11,1397.0
20900,99,2024,411.3,2200.0
20950,99,2024,279.08,264.0
20974,99,2024,90.91,569.0
20979,99,2024,61.88,192.0
21501,99,2024,528.96,2530.0
21550,99,2024,285.39,245.0
21820,99,2024,168.17,385.0
21930,99,2024,552.11,2750.0
22310,99,2024,348.06,1462.0
22510,99,2024,1865.08,2200.0
22511,99,2024,1859.91,2200.0
22512,99,2024,762.97,1100.0
22513,99,2024,5803.38,3300.0
22514,99,2024,5774.15,2530.0
22515,99,2024,2970.77,1210.0
23000,99,2024,595.84,1265.0
23030,99,2024,474.27,1891.0
23031,99,2024,462.78,935.0
23075,99,2024,558.88,2750.0
23500,99,2024,253.23,918.0
23505,99,2024,407.35,660.0
23545,99,2024,407.95,3300.0
23570,99,2024,266.1,880.0
23600,99,2024,375.08,1123.0
23605,99,2024,530.94,1320.0
23620,99,2024,306.06,660.0
23650,99,2024,377.9,1533.0
23665,99,2024,492.64,1657.0
23675,99,2024,625.16,2200.0
23930,99,2024,389.16,627.0
23931,99,2024,323.85,397.0
24065,99,2024,278.1,213.0
24066,99,2024,682.54,707.0
24075,99,2024,574.14,1511.0
24200,99,2024,237.6,213.0
24201,99,2024,667.07,1692.0
24500,99,2024,409.69,1070.0
24505,99,2024,570.12,990.0
24530,99,2024,432.45,1275.0
24535,99,2024,702.57,1540.0
24560,99,2024,374.36,605.0
24565,99,2024,610.79,2200.0
24576,99,2024,396.45,605.0
24577,99,2024,627.25,880.0
24600,99,2024,429.67,935.0
24650,99,2024,297.74,846.0
24655,99,2024,508.92,1482.0
24670,99,2024,330.18,440.0
24675,99,2024,519.55,1506.0
25065,99,2024,274.45,293.0
25075,99,2024,558.77,1155.0
25246,99,2024,205.68,204.0
25500,99,2024,321.55,605.0
25505,99,2024,575.03,935.0
25520,99,2024,650.74,1908.0
25530,99,2024,298.23,550.0
25535,99,2024,558.65,935.0
25560,99,2024,327.53,605.0
25565,99,2024,587.69,1045.0
25600,99,2024,380.14,957.0
25605,99,2024,611.44,1824.0
25622,99,2024,346.81,908.0
25624,99,2024,553.09,874.0
25630,99,2024,345.56,992.0
25635,99,2024,525.5,799.0
25650,99,2024,372.59,605.0
25675,99,2024,517.54,664.0
26010,99,2024,362.8,1600.0
26011,99,2024,502.61,1226.0
26055,99,2024,626.92,1705.0
26115,99,2024,592.19,1292.0
26160,99,2024,656.66,1815.0
26341,99,2024,126.94,412.0
26600,99,2024,338.98,771.0
26605,99,2024,371.39,1269.0
26641,99,2024,472.97,473.0
26645,99,2024,490.03,935.0
26670,99,2024,398.46,385.0
26675,99,2024,522.15,691.0
26700,99,2024,386.65,578.0
26705,99,2024,493.62,507.0
26720,99,2024,227.62,499.0
26725,99,2024,386.93,912.0
26740,99,2024,262.91,411.0
26742,99,2024,421.91,561.0
26750,99,2024,213.35,612.0
26755,99,2024,361.5,1072.0
26770,99,2024,329.15,868.0
26775,99,2024,445.21,1750.0
26991,99,2024,777.41,1100.0
27047,99,2024,545.01,1116.0
27093,99,2024,241.59,440.0
27096,99,2024,174.44,748.0
27200,99,2024,213.5,815.0
27220,99,2024,471.41,1980.0
27230,99,2024,548.98,1124.0
27246,99,2024,441.1,2113.0
27301,99,2024,740.63,2813.0
27327,99,2024,542.53,1320.0
27372,99,2024,638.73,776.0
27500,99,2024,587.82,1089.0
27508,99,2024,591.28,1089.0
27516,99,2024,583.63,880.0
27520,99,2024,367.16,1147.0
27530,99,2024,345.63,1279.0
27532,99,2024,698.42,1430.0
27538,99,2024,543.47,805.0
27560,99,2024,423.36,1980.0
27603,99,2024,571.1,1650.0
27604,99,2024,487.51,451.0
27605,99,2024,350.02,816.0
27614,99,2024,639.69,1494.0
27630,99,2024,580.23,1925.0
27685,99,2024,710.3,3520.0
27750,99,2024,392.12,1100.0
27752,99,2024,604.16,2200.0
27760,99,2024,374.47,715.0
27762,99,2024,552.17,1925.0
27767,99,2024,325.01,1320.0
27780,99,2024,347.77,770.0
27781,99,2024,493.93,2310.0
27786,99,2024,351.95,1040.0
27788,99,2024,479.83,1599.0
27808,99,2024,377.16,1144.0
27810,99,2024,537.25,1135.0
27816,99,2024,372.84,1209.0
27818,99,2024,558.21,1818.0
27824,99,2024,355.63,880.0
27825,99,2024,614.88,1496.0
28001,99,2024,182.99,788.0
28002,99,2024,262.48,1210.0
28003,99,2024,409.07,1540.0
28008,99,2024,456.46,1138.0
28020,99,2024,580.95,1925.0
28022,99,2024,520.97,2090.0
28035,99,2024,566.19,1367.0
28039,99,2024,513.38,1710.0
28043,99,2024,409.58,825.0
28045,99,2024,514.8,2200.0
28060,99,2024,555.15,1650.0
28062,99,2024,618.71,1199.0
28080,99,2024,568.7,2200.0
28086,99,2024,561.41,1320.0
28090,99,2024,497.52,1870.0
28092,99,2024,449.87,1080.0
28100,99,2024,657.43,1980.0
28104,99,2024,562.79,1045.0
28110,99,2024,492.81,1430.0
28111,99,2024,508.33,1650.0
28112,99,2024,514.34,1540.0
28113,99,2024,624.92,1815.0
28116,99,2024,832.33,2200.0
28118,99,2024,651.25,1705.0
28119,99,2024,563.51,1346.0
28120,99,2024,723.17,1760.0
28122,99,2024,637.23,1100.0
28124,99,2024,509.74,1496.0
28126,99,2024,417.81,1815.0
28153,99,2024,430.34,1650.0
28190,99,2024,255.03,394.0
28192,99,2024,489.43,936.0
28193,99,2024,556.46,1100.0
28200,99,2024,527.99,1232.0
28202,99,2024,641.24,1265.0
28208,99,2024,518.26,935.0
28220,99,2024,481.67,1172.0
28226,99,2024,665.3,1540.0
28230,99,2024,460.94,1014.0
28232,99,2024,400.76,330.0
28234,99,2024,435.78,785.0
28250,99,2024,634.2,2178.0
28270,99,2024,519.59,605.0
28285,99,2024,578.39,1100.0
28286,99,2024,472.58,884.0
28288,99,2024,646.24,1870.0
28289,99,2024,737.33,1320.0
28291,99,2024,738.26,3905.0
28292,99,2024,748.98,2420.0
28295,99,2024,1117.04,4979.0
28296,99,2024,939.33,3025.0
28297,99,2024,1090.37,2125.0
28298,99,2024,892.28,2200.0
28299,99,2024,1079.16,2970.0
28308,99,2024,612.43,1100.0
28322,99,2024,853.55,660.0
28400,99,2024,275.16,1023.0
28405,99,2024,507.71,1650.0
28430,99,2024,266.76,605.0
28435,99,2024,415.18,1870.0
28450,99,2024,233.86,605.0
28470,99,2024,241.42,715.0
28475,99,2024,288.5,770.0
28490,99,2024,156.03,549.0
28496,99,2024,536.99,908.0
28505,99,2024,704.91,1815.0
28510,99,2024,133.77,414.0
28515,99,2024,181.0,495.0
28525,99,2024,612.44,1524.0
28530,99,2024,128.47,468.0
28545,99,2024,345.03,553.0
28585,99,2024,976.07,4192.0
28636,99,2024,383.58,591.0
28645,99,2024,704.1,825.0
28660,99,2024,139.35,330.0
28740,99,2024,893.76,2624.0
28750,99,2024,842.22,1870.0
28755,99,2024,539.81,1650.0
28820,99,2024,319.42,2200.0
28825,99,2024,314.22,2145.0
28890,99,2024,334.95,1155.0
29035,99,2024,285.46,1359.0
29055,99,2024,248.22,289.0
29058,99,2024,137.4,228.0
29065,99,2024,107.03,302.0
29075,99,2024,96.51,284.0
29085,99,2024,105.81,260.0
29086,99,2024,83.37,440.0
29105,99,2024,91.64,214.0
29125,99,2024,72.89,163.0
29130,99,2024,46.57,165.0
29131,99,2024,59.33,220.0
29240,99,2024,31.66,124.0
29260,99,2024,31.17,110.0
29280,99,2024,32.58,110.0
29325,99,2024,303.61,330.0
29345,99,2024,149.22,380.0
29355,99,2024,157.11,330.0
29358,99,2024,179.11,440.0
29365,99,2024,137.76,220.0
29405,99,2024,88.33,330.0
29425,99,2024,82.29,220.0
29435,99,2024,137.08,275.0
29445,99,2024,140.35,468.0
29450,99,2024,159.7,220.0
29505,99,2024,97.81,249.0
29515,99,2024,79.25,179.0
29540,99,2024,30.14,82.0
29550,99,2024,20.76,124.0
29580,99,2024,68.18,116.0
29700,99,2024,69.82,119.0
29705,99,2024,69.59,151.0
29730,99,2024,71.81,192.0
29740,99,2024,110.09,77.0
29870,99,2024,605.37,3300.0
36140,99,2024,526.59,374.0
36589,99,2024,179.34,825.0
36904,99,2024,1855.08,9219.0
38220,99,2024,165.89,183.0
38500,99,2024,372.49,616.0
62264,99,2024,468.29,1441.0
62267,99,2024,282.01,660.0
62272,99,2024,202.33,595.0
62273,99,2024,181.2,324.0
62281,99,2024,256.68,544.0
62282,99,2024,328.24,512.0
62290,99,2024,363.14,1358.0
62291,99,2024,327.16,1276.0
62302,99,2024,268.67,660.0
62304,99,2024,267.22,1320.0
62320,99,2024,176.91,883.0
62321,99,2024,277.61,1305.0
62322,99,2024,145.43,822.0
62323,99,2024,272.65,1276.0
62324,99,2024,147.69,777.0
62325,99,2024,265.02,1164.0
62326,99,2024,147.79,812.0
62327,99,2024,287.95,1180.0
62368,99,2024,48.46,210.0
63650,99,2024,2366.12,1224.0
63661,99,2024,735.52,990.0
64400,99,2024,122.57,424.0
64405,99,2024,83.87,358.0
64417,99,2024,169.78,550.0
64418,99,2024,93.24,550.0
64420,99,2024,104.78,675.0
64421,99,2024,36.23,660.0
64425,99,2024,117.59,440.0
64450,99,2024,80.62,386.0
64451,99,2024,239.82,980.0
64454,99,2024,233.67,1100.0
64455,99,2024,54.06,253.0
64479,99,2024,281.81,990.0
64480,99,2024,142.83,484.0
64483,99,2024,260.56,974.0
64484,99,2024,118.28,434.0
64490,99,2024,205.35,715.0
64491,99,2024,104.65,358.0
64492,99,2024,104.99,396.0
64493,99,2024,188.4,715.0
64494,99,2024,97.42,363.0
64495,99,2024,97.42,363.0
64505,99,2024,159.45,688.0
64510,99,2024,155.37,688.0
64520,99,2024,241.99,688.0
64530,99,2024,240.83,688.0
64555,99,2024,2200.64,8850.0
64590,99,2024,478.75,688.0
64595,99,2024,392.98,507.0
64600,99,2024,514.71,480.0
64610,99,2024,856.52,2000.0
64615,99,2024,174.73,550.0
64616,99,2024,156.54,484.0
64624,99,2024,408.46,1600.0
64625,99,2024,498.61,2023.0
64632,99,2024,97.92,385.0
64633,99,2024,462.9,1210.0
64634,99,2024,267.57,440.0
64635,99,2024,466.66,1210.0
64636,99,2024,250.77,440.0
64640,99,2024,263.36,962.0
64681,99,2024,478.16,1500.0
64721,99,2024,495.11,1870.0
69000,99,2024,199.8,638.0
95851,99,2024,22.76,94.0
95852,99,2024,18.89,74.0
95970,99,2024,20.48,95.0
95971,99,2024,52.27,265.0
95972,99,2024,61.39,248.0
95991,99,2024,116.9,460.0
97597,99,2024,106.41,220.0
97605,99,2024,45.49,116.0
97606,99,2024,53.8,129.0
97607,99,2024,359.27,1679.0
97608,99,2024,372.26,1650.0
98941,99,2024,42.08,209.0
99151,99,2024,63.88,400.0
99152,99,2024,52.74,265.0
99202,99,2024,77.74,230.0
99203,99,2024,121.08,356.0
99204,99,2024,181.88,530.0
99205,99,2024,240.26,700.0
99211,99,2024,24.51,66.0
99212,99,2024,60.79,178.0
99213,99,2024,98.08,285.0
99214,99,2024,138.48,400.0
99215,99,2024,195.61,568.0
99441,99,2024,60.26,88.0
99442,99,2024,97.54,126.0
99443,99,2024,138.48,198.0
99457,99,2024,52.35,264.0
G0179,99,2024,44.63,110.0
G0180,99,2024,57.46,165.0
G0181,99,2024,113.41,275.0
G0283,99,2024,12.55,44.0
G0289,99,2024,50.59,312.0
G0372,99,2024,9.45,72.0
11960,99,2024,1109.49,4400.0
13160,99,2024,882.61,996.0
14302,99,2024,239.95,1105.0
14350,99,2024,739.56,1254.0
15734,99,2024,1684.28,4708.0
15736,99,2024,1351.32,3765.0
15738,99,2024,1410.75,4002.0
15750,99,2024,1038.12,1995.0
15769,99,2024,533.72,2640.0
15777,99,2024,239.33,990.0
15836,99,2024,881.15,4400.0
15845,99,2024,1173.89,3953.0
15852,99,2024,50.03,152.0
15860,99,2024,119.37,233.0
20240,99,2024,154.34,458.0
20245,99,2024,383.61,1100.0
20660,99,2024,279.39,121.0
20690,99,2024,668.81,1650.0
20692,99,2024,1256.05,3008.0
20693,99,2024,497.0,1377.0
20696,99,2024,1296.31,6490.0
20703,99,2024,116.99,510.0
20704,99,2024,168.1,750.0
20802,99,2024,3072.01,15654.0
20805,99,2024,3651.79,13286.0
20808,99,2024,4409.82,12053.0
20816,99,2024,2300.12,6066.0
20822,99,2024,1983.76,5016.0
20824,99,2024,2304.22,6066.0
20827,99,2024,2037.01,5159.0
20902,99,2024,307.28,1310.0
20910,99,2024,531.68,1218.0
20924,99,2024,562.05,702.0
20931,99,2024,128.07,660.0
20932,99,2024,846.7,3600.0
20937,99,2024,191.66,921.0
20938,99,2024,213.04,1012.0
20939,99,2024,80.15,207.0
20956,99,2024,2954.56,11000.0
20970,99,2024,3188.21,7355.0
20972,99,2024,3179.32,6821.0
20973,99,2024,3359.71,6706.0
20975,99,2024,199.54,550.0
20985,99,2024,162.22,803.0
21556,99,2024,593.78,1353.0
21600,99,2024,635.33,916.0
21615,99,2024,710.32,2395.0
21931,99,2024,533.23,2321.0
22010,99,2024,1114.25,5390.0
22015,99,2024,1081.73,4675.0
22102,99,2024,865.28,3600.0
22110,99,2024,1221.84,6050.0
22114,99,2024,1332.78,3080.0
22116,99,2024,163.35,825.0
22206,99,2024,2839.18,12100.0
22207,99,2024,2765.99,12100.0
22208,99,2024,685.08,3300.0
22212,99,2024,1734.04,8124.0
22214,99,2024,1735.4,7000.0
22216,99,2024,416.42,2000.0
22224,99,2024,1793.29,5922.0
22325,99,2024,1710.47,6092.0
22326,99,2024,1760.79,4961.0
22327,99,2024,1786.05,8816.0
22533,99,2024,1893.71,7480.0
22534,99,2024,415.74,1705.0
22551,99,2024,1974.7,12750.0
22552,99,2024,460.09,3300.0
22554,99,2024,1461.74,6883.0
22556,99,2024,1949.08,6000.0
22558,99,2024,1750.5,7526.0
22585,99,2024,374.34,1855.0
22595,99,2024,1775.16,4950.0
22600,99,2024,1512.39,6044.0
22610,99,2024,1481.3,5943.0
22612,99,2024,1814.2,7468.0
22614,99,2024,453.85,2114.0
22630,99,2024,1819.81,7526.0
22632,99,2024,375.51,1210.0
22633,99,2024,2089.98,8250.0
22634,99,2024,562.15,2750.0
22800,99,2024,1564.54,6944.0
22802,99,2024,2430.31,7882.0
22808,99,2024,2110.74,8965.0
22810,99,2024,2252.44,6386.0
22830,99,2024,944.56,4146.0
22840,99,2024,873.68,4080.0
22842,99,2024,884.01,3933.0
22843,99,2024,947.06,4000.0
22845,99,2024,842.9,4400.0
22846,99,2024,877.97,4201.0
22848,99,2024,413.56,2000.0
22849,99,2024,1503.92,6303.0
22850,99,2024,843.4,3575.0
22852,99,2024,812.58,3455.0
22853,99,2024,298.18,2003.0
22854,99,2024,389.94,1548.0
22855,99,2024,1278.95,3886.0
22856,99,2024,1875.75,10450.0
22857,99,2024,1958.67,13373.0
22858,99,2024,583.54,3300.0
22859,99,2024,385.83,2008.0
22861,99,2024,2748.86,12000.0
22865,99,2024,2676.25,12000.0
22867,99,2024,1232.97,5684.0
22868,99,2024,281.29,1440.0
22869,99,2024,473.5,3078.0
22870,99,2024,128.82,836.0
23020,99,2024,774.33,3795.0
23035,99,2024,760.18,1980.0
23040,99,2024,804.21,2806.0
23044,99,2024,636.23,3300.0
23071,99,2024,475.54,1229.0
23073,99,2024,786.9,2174.0
23076,99,2024,611.99,2120.0
23101,99,2024,515.77,1320.0
23105,99,2024,720.46,1100.0
23120,99,2024,660.39,2640.0
23130,99,2024,693.17,2970.0
23140,99,2024,625.04,3630.0
23150,99,2024,750.17,2200.0
23156,99,2024,763.34,2200.0
23180,99,2024,743.63,3606.0
23182,99,2024,753.84,3300.0
23333,99,2024,532.0,2530.0
23335,99,2024,1418.35,6600.0
23397,99,2024,1280.73,6600.0
23405,99,2024,687.93,2310.0
23406,99,2024,812.73,4400.0
23410,99,2024,918.38,3630.0
23412,99,2024,955.36,3630.0
23415,99,2024,782.74,2970.0
23420,99,2024,1091.91,4400.0
23430,99,2024,834.31,2860.0
23440,99,2024,851.58,2750.0
23455,99,2024,1106.1,4070.0
23460,99,2024,1223.57,4011.0
23462,99,2024,1198.7,5830.0
23465,99,2024,1254.91,4006.0
23466,99,2024,1257.25,3850.0
23470,99,2024,1341.14,5280.0
23472,99,2024,1616.87,6380.0
23473,99,2024,1799.62,7927.0
23474,99,2024,1944.18,9768.0
23485,99,2024,1070.43,2750.0
23515,99,2024,807.8,2970.0
23550,99,2024,642.71,2080.0
23552,99,2024,728.53,2343.0
23585,99,2024,1093.16,5500.0
23615,99,2024,989.98,3630.0
23616,99,2024,1386.5,5203.0
23630,99,2024,875.92,2970.0
23655,99,2024,459.7,825.0
23660,99,2024,657.45,3190.0
23670,99,2024,979.38,2121.0
23680,99,2024,1031.51,5060.0
23700,99,2024,218.93,605.0
23800,99,2024,1152.52,1903.0
23802,99,2024,1437.67,2115.0
23935,99,2024,576.33,928.0
24000,99,2024,538.14,1954.0
24006,99,2024,800.84,2640.0
24071,99,2024,458.31,1320.0
24073,99,2024,782.23,3520.0
24076,99,2024,614.71,1925.0
24077,99,2024,1161.38,2079.0
24100,99,2024,473.38,1097.0
24101,99,2024,564.45,2704.0
24102,99,2024,692.73,1320.0
24105,99,2024,402.75,1925.0
24115,99,2024,829.58,3601.0
24116,99,2024,967.05,3300.0
24120,99,2024,598.31,1870.0
24130,99,2024,572.57,1842.0
24134,99,2024,840.44,1811.0
24136,99,2024,711.4,1811.0
24138,99,2024,770.45,2189.0
24140,99,2024,788.61,2607.0
24145,99,2024,669.03,1466.0
24147,99,2024,702.43,1230.0
24149,99,2024,1319.65,3709.0
24150,99,2024,1731.14,2586.0
24152,99,2024,1505.88,2377.0
24155,99,2024,957.09,2463.0
24160,99,2024,1409.16,2106.0
24164,99,2024,815.07,790.0
24300,99,2024,487.76,1186.0
24301,99,2024,842.99,1927.0
24305,99,2024,650.17,1959.0
24310,99,2024,532.86,1903.0
24320,99,2024,876.95,2603.0
24330,99,2024,807.69,1673.0
24331,99,2024,882.66,2210.0
24332,99,2024,692.19,1695.0
24340,99,2024,668.99,2145.0
24341,99,2024,838.31,4070.0
24342,99,2024,868.01,2750.0
24343,99,2024,799.86,2090.0
24344,99,2024,1238.4,3025.0
24345,99,2024,796.63,2382.0
24346,99,2024,1238.4,3630.0
24357,99,2024,460.11,1342.0
24358,99,2024,594.07,1760.0
24359,99,2024,745.03,1870.0
24360,99,2024,1013.83,2200.0
24362,99,2024,1190.48,5940.0
24363,99,2024,1622.16,4400.0
24365,99,2024,721.04,2750.0
24366,99,2024,762.73,2970.0
24400,99,2024,927.86,2420.0
24430,99,2024,1182.75,3494.0
24435,99,2024,1210.17,3300.0
24495,99,2024,1004.72,1825.0
24515,99,2024,986.62,2970.0
24516,99,2024,963.76,2750.0
24538,99,2024,882.17,2200.0
24545,99,2024,1041.44,5500.0
24546,99,2024,1162.02,3069.0
24575,99,2024,821.86,2640.0
24579,99,2024,935.73,3120.0
24586,99,2024,1217.27,3468.0
24605,99,2024,538.42,935.0
24615,99,2024,801.16,2750.0
24620,99,2024,662.9,1100.0
24635,99,2024,757.09,3025.0
24665,99,2024,736.1,2365.0
24666,99,2024,821.05,2075.0
24685,99,2024,732.94,3300.0
24800,99,2024,936.17,2947.0
24802,99,2024,1124.41,3466.0
24900,99,2024,831.35,2915.0
24920,99,2024,824.13,1683.0
24925,99,2024,640.36,1002.0
24930,99,2024,869.37,1815.0
25000,99,2024,385.87,1870.0
25001,99,2024,388.87,1047.0
25020,99,2024,801.91,880.0
25023,99,2024,1436.37,1636.0
25024,99,2024,874.97,4045.0
25025,99,2024,1376.25,6710.0
25028,99,2024,750.53,720.0
25035,99,2024,663.32,1181.0
25040,99,2024,627.54,1226.0
25066,99,2024,410.63,1540.0
25071,99,2024,478.56,1870.0
25073,99,2024,601.96,1650.0
25076,99,2024,581.3,937.0
25077,99,2024,979.47,2039.0
25085,99,2024,503.88,1143.0
25100,99,2024,393.34,1008.0
25101,99,2024,456.05,1130.0
25105,99,2024,546.43,1505.0
25107,99,2024,691.17,1242.0
25110,99,2024,387.98,846.0
25111,99,2024,363.95,1312.0
25112,99,2024,439.02,1093.0
25115,99,2024,846.73,3389.0
25116,99,2024,676.66,1801.0
25118,99,2024,429.51,2706.0
25119,99,2024,564.87,1736.0
25120,99,2024,562.97,1521.0
25125,99,2024,670.2,1820.0
25126,99,2024,675.18,1714.0
25130,99,2024,505.54,1050.0
25135,99,2024,631.94,1426.0
25136,99,2024,559.89,1231.0
25145,99,2024,586.75,1658.0
25150,99,2024,636.31,1421.0
25151,99,2024,655.28,1440.0
25170,99,2024,1645.15,2642.0
25210,99,2024,553.33,1265.0
25215,99,2024,694.39,2660.0
25230,99,2024,486.26,1771.0
25240,99,2024,483.4,1118.0
25248,99,2024,478.52,2030.0
25250,99,2024,600.67,660.0
25251,99,2024,809.66,2310.0
25259,99,2024,479.7,1213.0
25260,99,2024,710.24,3226.0
25263,99,2024,712.54,1471.0
25265,99,2024,846.97,1927.0
25270,99,2024,554.7,1540.0
25272,99,2024,630.75,1214.0
25274,99,2024,744.05,2189.0
25275,99,2024,753.45,2178.0
25280,99,2024,635.03,3080.0
25290,99,2024,489.66,2420.0
25295,99,2024,590.74,2614.0
25300,99,2024,775.41,1858.0
25301,99,2024,721.71,1702.0
25310,99,2024,695.93,3198.0
25312,99,2024,803.86,2054.0
25315,99,2024,865.92,1918.0
25316,99,2024,1029.31,2328.0
25320,99,2024,1104.18,2980.0
25332,99,2024,945.68,2049.0
25335,99,2024,1060.13,3345.0
25337,99,2024,991.43,3182.0
25350,99,2024,755.63,3335.0
25355,99,2024,860.38,2202.0
25360,99,2024,736.75,1971.0
25365,99,2024,1030.01,3960.0
25390,99,2024,860.8,3661.0
25391,99,2024,1117.64,2637.0
25394,99,2024,882.06,4400.0
25400,99,2024,898.79,2248.0
25405,99,2024,1159.48,2695.0
25415,99,2024,1086.3,2200.0
25430,99,2024,822.52,2336.0
25431,99,2024,885.75,4400.0
25440,99,2024,861.29,3850.0
25441,99,2024,1053.38,3960.0
25442,99,2024,904.96,3300.0
25443,99,2024,882.78,3410.0
25444,99,2024,920.44,3300.0
25445,99,2024,807.45,3080.0
25446,99,2024,1310.4,5060.0
